State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
SC,2019,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),367,100,0.084303493,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,371
SC,2019,November,12 month-ending,Heroin (T40.1),200,100,0.084303493,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,202
SC,2019,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",388,100,0.084303493,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,392
SC,2019,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",571,100,0.084303493,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,577
SC,2019,November,12 month-ending,Number of Deaths,49820,100,0.084303493,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2019,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",775,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,782
SC,2019,October,12 month-ending,Heroin (T40.1),199,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,201
SC,2019,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",370,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,374
SC,2019,October,12 month-ending,Cocaine (T40.5),223,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,226
SC,2019,October,12 month-ending,Number of Drug Overdose Deaths,1109,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1116
SC,2019,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",554,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,559
SC,2019,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",857,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,863
SC,2019,October,12 month-ending,Methadone (T40.3),33,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,34
SC,2019,October,12 month-ending,Psychostimulants with abuse potential (T43.6),311,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,315
SC,2019,October,12 month-ending,Percent with drugs specified,98.55725879,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2019,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),346,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,350
SC,2019,October,12 month-ending,Number of Deaths,49864,100,0.084229103,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2019,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",548,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,553
SC,2019,September,12 month-ending,Psychostimulants with abuse potential (T43.6),299,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,303
SC,2019,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",852,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,858
SC,2019,September,12 month-ending,Heroin (T40.1),205,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,207
SC,2019,September,12 month-ending,Percent with drugs specified,98.37398374,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2019,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",763,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,769
SC,2019,September,12 month-ending,Number of Drug Overdose Deaths,1107,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1113
SC,2019,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",363,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,366
SC,2019,September,12 month-ending,Number of Deaths,49729,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2019,September,12 month-ending,Cocaine (T40.5),228,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,231
SC,2019,September,12 month-ending,Methadone (T40.3),35,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,36
SC,2019,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),339,100,0.078425064,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,342
SC,2020,April,12 month-ending,Psychostimulants with abuse potential (T43.6),431,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,436
SC,2020,April,12 month-ending,Methadone (T40.3),32,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,33
SC,2020,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1006,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1013
SC,2020,April,12 month-ending,Number of Deaths,51458,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",918,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,925
SC,2020,April,12 month-ending,Percent with drugs specified,98.84969325,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),365,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,369
SC,2020,April,12 month-ending,Cocaine (T40.5),295,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,298
SC,2020,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",722,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,729
SC,2020,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",387,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,391
SC,2020,April,12 month-ending,Heroin (T40.1),227,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,229
SC,2020,April,12 month-ending,Number of Drug Overdose Deaths,1304,100,0.079676629,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1311
SC,2020,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1172,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1179
SC,2020,August,12 month-ending,Methadone (T40.3),36,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,37
SC,2020,August,12 month-ending,Number of Deaths,55864,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,August,12 month-ending,Number of Drug Overdose Deaths,1586,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1591
SC,2020,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1259,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1265
SC,2020,August,12 month-ending,Psychostimulants with abuse potential (T43.6),498,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,503
SC,2020,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",446,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,449
SC,2020,August,12 month-ending,Cocaine (T40.5),348,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,351
SC,2020,August,12 month-ending,Percent with drugs specified,98.36065574,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),419,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,422
SC,2020,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",971,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,978
SC,2020,August,12 month-ending,Heroin (T40.1),247,100,0.064442217,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,249
SC,2020,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1320,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1327
SC,2020,December,12 month-ending,Number of Deaths,60285,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1396,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1402
SC,2020,December,12 month-ending,Cocaine (T40.5),352,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,355
SC,2020,December,12 month-ending,Percent with drugs specified,98.0913823,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,December,12 month-ending,Heroin (T40.1),244,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,245
SC,2020,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1133,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1140
SC,2020,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",453,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,456
SC,2020,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),418,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,421
SC,2020,December,12 month-ending,Number of Drug Overdose Deaths,1729,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1734
SC,2020,December,12 month-ending,Methadone (T40.3),46,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,47
SC,2020,December,12 month-ending,Psychostimulants with abuse potential (T43.6),549,100,0.05805756,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,554
SC,2020,February,12 month-ending,Psychostimulants with abuse potential (T43.6),367,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,372
SC,2020,February,12 month-ending,Cocaine (T40.5),263,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,266
SC,2020,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",606,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,612
SC,2020,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",809,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,816
SC,2020,February,12 month-ending,Number of Drug Overdose Deaths,1176,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1184
SC,2020,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",369,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,373
SC,2020,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",902,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,909
SC,2020,February,12 month-ending,Percent with drugs specified,99.06462585,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,February,12 month-ending,Heroin (T40.1),215,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,217
SC,2020,February,12 month-ending,Methadone (T40.3),29,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,30
SC,2020,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),349,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,353
SC,2020,February,12 month-ending,Number of Deaths,50501,100,0.091087305,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,January,12 month-ending,Methadone (T40.3),29,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,30
SC,2020,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),337,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,341
SC,2020,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",357,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,361
SC,2020,January,12 month-ending,Psychostimulants with abuse potential (T43.6),345,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,350
SC,2020,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",591,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,597
SC,2020,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",792,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,799
SC,2020,January,12 month-ending,Number of Drug Overdose Deaths,1148,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1156
SC,2020,January,12 month-ending,Number of Deaths,50258,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",885,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,892
SC,2020,January,12 month-ending,Cocaine (T40.5),240,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,243
SC,2020,January,12 month-ending,Percent with drugs specified,99.04181185,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,January,12 month-ending,Heroin (T40.1),209,100,0.089537984,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,211
SC,2020,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1126,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1133
SC,2020,July,12 month-ending,Number of Deaths,54269,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1220,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1226
SC,2020,July,12 month-ending,Heroin (T40.1),256,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,258
SC,2020,July,12 month-ending,Cocaine (T40.5),342,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,345
SC,2020,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",442,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,445
SC,2020,July,12 month-ending,Methadone (T40.3),36,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,37
SC,2020,July,12 month-ending,Percent with drugs specified,98.30618893,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",923,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,929
SC,2020,July,12 month-ending,Psychostimulants with abuse potential (T43.6),491,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,496
SC,2020,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),416,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,419
SC,2020,July,12 month-ending,Number of Drug Overdose Deaths,1535,100,0.064493541,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1540
SC,2020,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1070,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1077
SC,2020,June,12 month-ending,Psychostimulants with abuse potential (T43.6),479,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,484
SC,2020,June,12 month-ending,Methadone (T40.3),33,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,34
SC,2020,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",436,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,440
SC,2020,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",867,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,874
SC,2020,June,12 month-ending,Heroin (T40.1),248,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,250
SC,2020,June,12 month-ending,Number of Deaths,52455,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1163,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1170
SC,2020,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),413,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,417
SC,2020,June,12 month-ending,Cocaine (T40.5),329,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,332
SC,2020,June,12 month-ending,Percent with drugs specified,98.43430905,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,June,12 month-ending,Number of Drug Overdose Deaths,1469,100,0.072443046,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1475
SC,2020,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",859,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,867
SC,2020,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",951,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,959
SC,2020,March,12 month-ending,Heroin (T40.1),227,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,229
SC,2020,March,12 month-ending,Methadone (T40.3),31,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,32
SC,2020,March,12 month-ending,Cocaine (T40.5),285,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,288
SC,2020,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),360,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,364
SC,2020,March,12 month-ending,Psychostimulants with abuse potential (T43.6),394,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,399
SC,2020,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",659,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,666
SC,2020,March,12 month-ending,Percent with drugs specified,98.79421222,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",381,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,385
SC,2020,March,12 month-ending,Number of Drug Overdose Deaths,1244,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1252
SC,2020,March,12 month-ending,Number of Deaths,50858,100,0.090447914,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1089,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1096
SC,2020,May,12 month-ending,Percent with drugs specified,98.77609791,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,May,12 month-ending,Heroin (T40.1),240,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,242
SC,2020,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",421,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,425
SC,2020,May,12 month-ending,Methadone (T40.3),32,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,33
SC,2020,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",997,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1004
SC,2020,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",791,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,798
SC,2020,May,12 month-ending,Number of Deaths,51881,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),398,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,402
SC,2020,May,12 month-ending,Psychostimulants with abuse potential (T43.6),455,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,460
SC,2020,May,12 month-ending,Cocaine (T40.5),316,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,319
SC,2020,May,12 month-ending,Number of Drug Overdose Deaths,1389,100,0.075172028,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1396
SC,2020,November,12 month-ending,Cocaine (T40.5),359,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,362
SC,2020,November,12 month-ending,Methadone (T40.3),40,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,41
SC,2020,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",436,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,439
SC,2020,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1275,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1282
SC,2020,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1092,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1100
SC,2020,November,12 month-ending,Psychostimulants with abuse potential (T43.6),545,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,550
SC,2020,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1359,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1366
SC,2020,November,12 month-ending,Heroin (T40.1),247,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,249
SC,2020,November,12 month-ending,Number of Deaths,58833,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,November,12 month-ending,Percent with drugs specified,98.34710744,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,November,12 month-ending,Number of Drug Overdose Deaths,1694,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1700
SC,2020,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),404,100,0.064589601,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,407
SC,2020,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",443,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,446
SC,2020,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1047,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1053
SC,2020,October,12 month-ending,Psychostimulants with abuse potential (T43.6),526,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,531
SC,2020,October,12 month-ending,Cocaine (T40.5),357,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,360
SC,2020,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),411,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,414
SC,2020,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1233,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1239
SC,2020,October,12 month-ending,Heroin (T40.1),251,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,252
SC,2020,October,12 month-ending,Methadone (T40.3),41,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,42
SC,2020,October,12 month-ending,Number of Drug Overdose Deaths,1651,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1655
SC,2020,October,12 month-ending,Number of Deaths,57871,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1323,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1328
SC,2020,October,12 month-ending,Percent with drugs specified,98.30405815,100,0.05702338,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,September,12 month-ending,Number of Drug Overdose Deaths,1626,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1632
SC,2020,September,12 month-ending,Methadone (T40.3),41,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,42
SC,2020,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1299,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1306
SC,2020,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",448,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,452
SC,2020,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1015,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1023
SC,2020,September,12 month-ending,Cocaine (T40.5),356,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,359
SC,2020,September,12 month-ending,Percent with drugs specified,98.33948339,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1214,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1222
SC,2020,September,12 month-ending,Psychostimulants with abuse potential (T43.6),526,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,531
SC,2020,September,12 month-ending,Number of Deaths,56942,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2020,September,12 month-ending,Heroin (T40.1),253,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,255
SC,2020,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),417,100,0.068490745,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,420
SC,2021,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1564,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1570
SC,2021,April,12 month-ending,Methadone (T40.3),52,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,53
SC,2021,April,12 month-ending,Psychostimulants with abuse potential (T43.6),631,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,637
SC,2021,April,12 month-ending,Number of Drug Overdose Deaths,1906,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1911
SC,2021,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1507,100,0.057781803,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1514
